loss,accuracy,val_loss,val_accuracy,lr,timestamp,label,epoch,data,lr_start,lr_end,optimizer,loss_name,batch_size,epoch_subset,name,auc,val_auc,index
0.5460575819015503,0.8322159051895142,0.7799819707870483,0.771938681602478,0.0010000000474974,2022-09-20 03:36:31,cuisine,13,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.5353169441223145,0.8371326327323914,0.7808859348297119,0.7706815004348755,0.0010000000474974,2022-09-20 03:36:31,cuisine,14,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.5131155252456665,0.8421052694320679,0.7898935079574585,0.7684184908866882,0.0010000000474974,2022-09-20 03:36:31,cuisine,15,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.5099751949310303,0.8455134630203247,0.8046709895133972,0.7613779902458191,0.0010000000474974,2022-09-20 03:36:31,cuisine,16,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.4820757508277893,0.8526092767715454,0.7976875305175781,0.7686699032783508,0.0010000000474974,2022-09-20 03:36:31,cuisine,17,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.4764080345630646,0.8551235198974609,0.8071311116218567,0.7661554217338562,0.0010000000474974,2022-09-20 03:36:31,cuisine,18,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.4609744548797607,0.8584199547767639,0.8193584680557251,0.7648982405662537,0.0010000000474974,2022-09-20 03:36:31,cuisine,19,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
0.4495145380496979,0.8617163896560669,0.8348788619041443,0.7621322870254517,0.0010000000474974,2022-09-20 03:36:31,cuisine,20,kaggle_whats_cooking,0.001,0.001,adam,sparse_categorical_crossentropy,512,0.5,model_lstm,,,
2.728914260864258,0.1918596625328064,2.457059860229492,0.2559718489646911,4.999999873689376e-05,2022-09-20 03:37:34,cuisine,1,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
2.1999964714050293,0.3418163657188415,2.05309534072876,0.3894895911216736,5.1536120736273006e-05,2022-09-20 03:37:34,cuisine,2,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.9432857036590576,0.414057046175003,1.8922961950302124,0.4272064566612243,5.311943459673785e-05,2022-09-20 03:37:34,cuisine,3,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.82715368270874,0.4459312260150909,1.7997865676879885,0.4508423805236816,5.475139187183231e-05,2022-09-20 03:37:34,cuisine,4,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.751545786857605,0.4688381850719452,1.737936019897461,0.4707066118717193,5.6433484132867306e-05,2022-09-20 03:37:34,cuisine,5,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.6771063804626465,0.4891471564769745,1.6480166912078855,0.5018858909606934,5.816725752083585e-05,2022-09-20 03:37:34,cuisine,6,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.5938700437545776,0.5152108073234558,1.6002404689788818,0.5187327265739441,5.995429455651902e-05,2022-09-20 03:37:34,cuisine,7,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.527981162071228,0.5371400117874146,1.5417587757110596,0.535831093788147,6.179623596835881e-05,2022-09-20 03:37:34,cuisine,8,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.4778534173965454,0.5516942739486694,1.4885756969451904,0.5511692762374878,6.369476614054292e-05,2022-09-20 03:37:34,cuisine,9,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.4309965372085571,0.5661926865577698,1.4466488361358645,0.5587126612663269,6.565162038896233e-05,2022-09-20 03:37:34,cuisine,10,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.3833849430084229,0.5798810124397278,1.396522879600525,0.5785768628120422,6.766859587514773e-05,2022-09-20 03:37:34,cuisine,11,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.340259313583374,0.5935134291648865,1.341632604598999,0.5951722860336304,6.974754069233313e-05,2022-09-20 03:37:34,cuisine,12,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.294579267501831,0.6079001426696777,1.2993805408477783,0.6087503433227539,7.189035386545584e-05,2022-09-20 03:37:34,cuisine,13,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.247528314590454,0.6241305470466614,1.2583967447280884,0.6147850751876831,7.409899990307167e-05,2022-09-20 03:37:34,cuisine,14,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.2077893018722534,0.6342989802360535,1.2358659505844116,0.6198139786720276,7.637549424543977e-05,2022-09-20 03:37:34,cuisine,15,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.1736552715301514,0.6427913308143616,1.2002874612808228,0.6298717856407166,7.872193236835301e-05,2022-09-20 03:37:34,cuisine,16,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.1356552839279177,0.6553342342376709,1.168920874595642,0.6414383053779602,8.114046067930758e-05,2022-09-20 03:37:34,cuisine,17,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.1010297536849976,0.6643853187561035,1.1736202239990234,0.6437013149261475,8.363329106941819e-05,2022-09-20 03:37:34,cuisine,18,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.080762505531311,0.6688829064369202,1.1440300941467283,0.6492331624031067,8.62027081893757e-05,2022-09-20 03:37:34,cuisine,19,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.0543092489242554,0.6775707602500916,1.133805751800537,0.6497360467910767,8.885106217348948e-05,2022-09-20 03:37:34,cuisine,20,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.0328994989395142,0.6846942901611328,1.1042217016220093,0.6625597476959229,9.158078319160268e-05,2022-09-20 03:37:34,cuisine,21,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
1.01763653755188,0.6875436902046204,1.083662509918213,0.6718632578849792,9.439436689717696e-05,2022-09-20 03:37:34,cuisine,22,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.998923659324646,0.6918736100196838,1.1629509925842283,0.6454614400863647,9.729438897920772e-05,2022-09-20 03:37:34,cuisine,23,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.9855111837387084,0.6984663605690002,1.0617560148239136,0.6794066429138184,0.0001002835051622,2022-09-20 03:37:34,cuisine,24,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.9641008973121644,0.7042210698127747,1.0636757612228394,0.6768921613693237,0.0001033644512062,2022-09-20 03:37:34,cuisine,25,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.9477196335792542,0.7089700698852539,1.0391597747802734,0.6851899027824402,0.0001065400574589,2022-09-20 03:37:34,cuisine,26,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.931565284729004,0.7140821814537048,1.0562744140625,0.6874529123306274,0.0001098132270271,2022-09-20 03:37:34,cuisine,27,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.9155848026275636,0.7193619608879089,1.0211418867111206,0.6932361721992493,0.0001131869503296,2022-09-20 03:37:34,cuisine,28,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.9008814096450806,0.7222672700881958,1.0307079553604126,0.6952477097511292,0.0001166643269243,2022-09-20 03:37:34,cuisine,29,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8844974040985107,0.7287482619285583,1.03566312789917,0.6899673342704773,0.0001202485364046,2022-09-20 03:37:34,cuisine,30,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8700538873672485,0.7330502867698669,1.0114976167678833,0.6995223164558411,0.0001239428675035,2022-09-20 03:37:34,cuisine,31,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8611428737640381,0.7367656826972961,0.993469536304474,0.7050541043281555,0.0001277506817132,2022-09-20 03:37:34,cuisine,32,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8624438047409058,0.735955536365509,0.9877102971076964,0.7093287110328674,0.0001316754933213,2022-09-20 03:37:34,cuisine,33,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8320350646972656,0.7465988993644714,0.965646505355835,0.7143576145172119,0.0001357208820991,2022-09-20 03:37:34,cuisine,34,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8163368105888367,0.7498393654823303,0.9474034905433656,0.7208951711654663,0.0001398905587848,2022-09-20 03:37:34,cuisine,35,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8088135123252869,0.7552309036254883,0.989106833934784,0.7090772390365601,0.0001441883214283,2022-09-20 03:37:34,cuisine,36,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.8095409274101257,0.7552309036254883,0.939709484577179,0.7198894023895264,0.0001486181427026,2022-09-20 03:37:34,cuisine,37,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7901151776313782,0.7580803036689758,0.9492911100387572,0.7231582403182983,0.000153184053488,2022-09-20 03:37:34,cuisine,38,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7864075899124146,0.7597005367279053,0.9548317193984984,0.7171235084533691,0.0001578902301844,2022-09-20 03:37:34,cuisine,39,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7789053916931152,0.7626616954803467,0.9568083882331848,0.7198894023895264,0.0001627409947104,2022-09-20 03:37:34,cuisine,40,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7655091881752014,0.7659021615982056,0.9405655264854432,0.7256726622581482,0.0001677407854003,2022-09-20 03:37:34,cuisine,41,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.756655216217041,0.770818829536438,0.927319347858429,0.7256726622581482,0.0001728941861074,2022-09-20 03:37:34,cuisine,42,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7428052425384521,0.7749532461166382,0.948276937007904,0.7234096527099609,0.0001782059116521,2022-09-20 03:37:34,cuisine,43,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.732430100440979,0.7769086956977844,0.9471986293792723,0.7239125370979309,0.0001836808369262,2022-09-20 03:37:34,cuisine,44,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7275704741477966,0.7785568833351135,0.932150423526764,0.7274327874183655,0.0001893239532364,2022-09-20 03:37:34,cuisine,45,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7233206629753113,0.7803168296813965,0.941612422466278,0.7244154214859009,0.0001951404410647,2022-09-20 03:37:34,cuisine,46,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7185626029968262,0.7824678421020508,0.9459104537963868,0.7191351056098938,0.0002011356264119,2022-09-20 03:37:34,cuisine,47,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.7191003561019897,0.7826074957847595,0.9206453561782836,0.7261755466461182,0.0002073149953503,2022-09-20 03:37:34,cuisine,48,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6983121037483215,0.7873285412788391,0.9177653789520264,0.73145592212677,0.0002136842085747,2022-09-20 03:37:34,cuisine,49,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6910299062728882,0.7909322381019592,0.9029389023780824,0.7349761724472046,0.0002202491014031,2022-09-20 03:37:34,cuisine,50,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6843343377113342,0.7903176546096802,0.9628707766532898,0.7269299030303955,0.0002270156837766,2022-09-20 03:37:34,cuisine,51,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6811543107032776,0.7927480340003967,0.9169846177101136,0.7362334132194519,0.0002339901548111,2022-09-20 03:37:34,cuisine,52,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.662609338760376,0.7978881001472473,0.92512845993042,0.7369877099990845,0.0002411788882454,2022-09-20 03:37:34,cuisine,53,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6557456851005554,0.8009051084518433,0.9177852869033812,0.73145592212677,0.0002485884760972,2022-09-20 03:37:34,cuisine,54,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6508346796035767,0.80174320936203,0.9202296137809752,0.7402565479278564,0.0002562257286626,2022-09-20 03:37:34,cuisine,55,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6494656801223755,0.8014079332351685,0.911837875843048,0.7387478351593018,0.0002640975872054,2022-09-20 03:37:34,cuisine,56,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6285094022750854,0.8070788383483887,0.9176047444343568,0.7374906539916992,0.0002722112985793,2022-09-20 03:37:34,cuisine,57,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6187750101089478,0.8111294507980347,0.912523627281189,0.741513729095459,0.000280574284261,2022-09-20 03:37:34,cuisine,58,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6176257729530334,0.8099561333656311,0.9051657319068908,0.7432738542556763,0.0002891941985581,2022-09-20 03:37:34,cuisine,59,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.6133015155792236,0.8105148673057556,0.9203859567642212,0.7362334132194519,0.0002980789577122,2022-09-20 03:37:34,cuisine,60,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5985075831413269,0.8172472715377808,0.9099668264389038,0.7362334132194519,0.0003072366525884,2022-09-20 03:37:34,cuisine,61,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5958191156387329,0.8169679045677185,0.9018014073371888,0.7354790568351746,0.0003166756941936,2022-09-20 03:37:34,cuisine,62,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5937938094139099,0.8178898096084595,0.9055659174919128,0.741010844707489,0.0003264047554694,2022-09-20 03:37:34,cuisine,63,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5753734707832336,0.8226108551025391,0.9194692373275756,0.7377420663833618,0.00033643268398,2022-09-20 03:37:34,cuisine,64,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5733631253242493,0.8228064179420471,0.934991717338562,0.7339704036712646,0.0003467687056399,2022-09-20 03:37:34,cuisine,65,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5654023885726929,0.8272480964660645,0.9173942804336548,0.7367362976074219,0.0003574222791939,2022-09-20 03:37:34,cuisine,66,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5561551451683044,0.8277509212493896,0.9145255088806152,0.7289414405822754,0.0003684031544253,2022-09-20 03:37:34,cuisine,67,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5519614815711975,0.8303489089012146,0.9545384645462036,0.7269299030303955,0.0003797213721554,2022-09-20 03:37:34,cuisine,68,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5494294762611389,0.8295388221740723,0.90753173828125,0.741010844707489,0.0003913873224519,2022-09-20 03:37:34,cuisine,69,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.536077618598938,0.8328072428703308,0.9312235116958618,0.7417652010917664,0.0004034116864204,2022-09-20 03:37:34,cuisine,70,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5320286154747009,0.8339246511459351,0.9246693253517152,0.7427709698677063,0.0004158054653089,2022-09-20 03:37:34,cuisine,71,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5212939381599426,0.8376120924949646,0.968134582042694,0.7374906539916992,0.0004285800096113,2022-09-20 03:37:34,cuisine,72,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5194187164306641,0.8375282883644104,0.9260905981063844,0.7402565479278564,0.0004417470190674,2022-09-20 03:37:34,cuisine,73,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.5118014216423035,0.8415789008140564,0.9276508688926696,0.7417652010917664,0.0004553185717668,2022-09-20 03:37:34,cuisine,74,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4966426491737366,0.8456016182899475,0.9418954253196716,0.7379935383796692,0.0004693070368375,2022-09-20 03:37:34,cuisine,75,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4925308227539062,0.845657467842102,0.9724590182304382,0.7379935383796692,0.0004837252781726,2022-09-20 03:37:34,cuisine,76,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4889161884784698,0.8455178141593933,0.9517788290977478,0.7359819412231445,0.0004985865089111,2022-09-20 03:37:34,cuisine,77,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4831902682781219,0.8483672142028809,0.9481538534164428,0.7339704036712646,0.0005139042623341,2022-09-20 03:37:34,cuisine,78,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4721362888813019,0.8515518307685852,0.9523637294769288,0.7420166730880737,0.0005296926246955,2022-09-20 03:37:34,cuisine,79,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4666111171245575,0.8519150018692017,0.9917028546333312,0.73195880651474,0.0005459660897031,2022-09-20 03:37:34,cuisine,80,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4670044779777527,0.8538984060287476,0.9679190516471864,0.7354790568351746,0.0005627394421026,2022-09-20 03:37:34,cuisine,81,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4589033722877502,0.8544291853904724,0.9635581374168396,0.7382449507713318,0.0005800281651318,2022-09-20 03:37:34,cuisine,82,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4499909579753876,0.856859564781189,0.9786839485168456,0.7367362976074219,0.0005978480330668,2022-09-20 03:37:34,cuisine,83,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4439883530139923,0.8596530556678772,0.9808527231216432,0.7337189316749573,0.0006162153440527,2022-09-20 03:37:34,cuisine,84,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4374167025089264,0.8620275855064392,0.9870198965072632,0.7309530377388,0.0006351469783112,2022-09-20 03:37:34,cuisine,85,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4365204870700836,0.8595412969589233,1.0438930988311768,0.7362334132194519,0.0006546602235175,2022-09-20 03:37:34,cuisine,86,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4242487847805023,0.8642624020576477,1.013540744781494,0.73195880651474,0.0006747729494236,2022-09-20 03:37:34,cuisine,87,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4335513412952423,0.8607146143913269,0.9929611086845398,0.7347247004508972,0.0006955036078579,2022-09-20 03:37:34,cuisine,88,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4176862835884094,0.8665251731872559,1.0043954849243164,0.7317073941230774,0.000716871174518,2022-09-20 03:37:34,cuisine,89,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.4041142165660858,0.871078610420227,1.0412302017211914,0.7329645752906799,0.0007388951489701,2022-09-20 03:37:34,cuisine,90,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.3988575041294098,0.8709389567375183,1.023356795310974,0.7425195574760437,0.0007615957874804,2022-09-20 03:37:34,cuisine,91,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.3828846216201782,0.8751571774482727,1.0412095785140991,0.7354790568351746,0.0007849938701838,2022-09-20 03:37:34,cuisine,92,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.3790769875049591,0.8793474435806274,1.051293134689331,0.7374906539916992,0.0008091107592917,2022-09-20 03:37:34,cuisine,93,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.3880537748336792,0.8733972311019897,1.085032939910889,0.7374906539916992,0.0008339685737155,2022-09-20 03:37:34,cuisine,94,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.3731203973293304,0.8780344724655151,1.0502747297286987,0.7377420663833618,0.0008595901308581,2022-09-20 03:37:34,cuisine,95,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
0.3547731935977936,0.8864988684654236,1.1250228881835938,0.7309530377388,0.0008859987719915,2022-09-20 03:37:34,cuisine,96,kaggle_whats_cooking,5e-05,0.001,adam,sparse_categorical_crossentropy,256,1.0,model_lstm_2,,,
